#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-908EB36647D4949-341F969F3882AE22
#datatype	hitsFull Results
#status	0
#Start time	2020-03-13T13:07:40	Run time	0:00:01:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	185575	92	328	3.36614e-33	127.965	cl33178	PTZ00361 superfamily	N	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	214386	93	332	7.23082e-33	129.4	CHL00176	ftsH	NC	cl33336
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	214386	93	332	7.23082e-33	129.4	cl33336	ftsH superfamily	NC	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	223541	88	345	1.61967e-32	127.821	COG0465	HflB	NC	cl33892
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	223541	88	345	1.61967e-32	127.821	cl33892	HflB superfamily	NC	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	239145	7	79	7.52753e-31	111.852	cd02682	MIT_AAA_Arch	 - 	cl00299
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	351009	7	79	7.52753e-31	111.852	cl00299	MIT superfamily	 - 	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	182683	91	319	7.97021e-30	120.524	PRK10733	hflB	NC	cl32564
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	182683	91	319	7.97021e-30	120.524	cl32564	hflB superfamily	NC	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	223540	133	351	2.74429e-25	106.446	COG0464	SpoVK	C	cl33891
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	99707	105	271	2.19264e-22	91.8239	cd00009	AAA	 - 	cl21455
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	354812	105	271	2.19264e-22	91.8239	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	177094	90	346	2.86251e-15	76.5968	CHL00195	ycf46	N	cl31783
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	177094	90	346	2.86251e-15	76.5968	cl31783	ycf46 superfamily	N	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	specific	214640	133	273	1.24139e-13	67.3985	smart00382	AAA	 - 	cl30760
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	357636	133	273	1.24139e-13	67.3985	cl30760	AAA superfamily	 - 	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	239121	7	79	2.40178e-13	64.2525	cd02656	MIT	 - 	cl00299
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	197854	7	77	3.79394e-13	63.8666	smart00745	MIT	 - 	cl00299
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	237355	136	216	1.96261e-08	55.476	PRK13342	PRK13342	C	cl36234
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	237355	136	216	1.96261e-08	55.476	cl36234	PRK13342 superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	235250	94	211	1.42303e-07	53.0008	PRK04195	PRK04195	C	cl35251
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	235250	94	211	1.42303e-07	53.0008	cl35251	PRK04195 superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	335666	9	73	8.23464e-07	45.5882	pfam04212	MIT	 - 	cl00299
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	225165	138	210	1.48976e-06	49.5402	COG2256	RarA	C	cl34445
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	225165	138	210	1.48976e-06	49.5402	cl34445	RarA superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	238540	136	237	5.42261e-06	45.9536	cd01120	RecA-like_NTPases	C	cl28885
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	355771	136	237	5.42261e-06	45.9536	cl28885	RecA-like_NTPases superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	214361	59	307	5.98448e-06	48.1285	CHL00095	clpC	C	cl33329
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	214361	59	307	5.98448e-06	48.1285	cl33329	clpC superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	337367	336	367	1.39294e-05	42.0905	pfam09336	Vps4_C	N	cl07827
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	337367	336	367	1.39294e-05	42.0905	cl07827	Vps4_C superfamily	N	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	223786	134	299	4.74358e-05	44.7338	COG0714	MoxR	C	cl34016
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	223786	134	299	4.74358e-05	44.7338	cl34016	MoxR superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	131948	62	169	5.59913e-05	44.7649	TIGR02902	spore_lonB	C	cl31265
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	131948	62	169	5.59913e-05	44.7649	cl31265	spore_lonB superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	274241	137	305	6.6645e-05	44.6306	TIGR02639	ClpA	NC	cl37148
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	274241	137	305	6.6645e-05	44.6306	cl37148	ClpA superfamily	NC	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	273047	136	233	0.000222104	42.8322	TIGR00382	clpX	NC	cl36630
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	273047	136	233	0.000222104	42.8322	cl36630	clpX superfamily	NC	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	239142	18	76	0.000410002	38.4127	cd02679	MIT_spastin	 - 	cl00299
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	237354	137	210	0.000668263	41.579	PRK13341	PRK13341	C	cl36233
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	237354	137	210	0.000668263	41.579	cl36233	PRK13341 superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	129721	100	209	0.00081627	40.7462	TIGR00635	ruvB	C	cl31021
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	129721	100	209	0.00081627	40.7462	cl31021	ruvB superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	239144	7	76	0.000895419	37.5732	cd02681	MIT_calpain7_1	 - 	cl00299
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	310239	78	156	0.000972575	40.1637	pfam05496	RuvB_N	C	cl37732
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	310239	78	156	0.000972575	40.1637	cl37732	RuvB_N superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	234763	92	209	0.00120115	40.2413	PRK00440	rfc	C	cl35099
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	234763	92	209	0.00120115	40.2413	cl35099	rfc superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	315964	136	209	0.00125952	38.4602	pfam13401	AAA_22	C	cl37859
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	315964	136	209	0.00125952	38.4602	cl37859	AAA_22 superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	239146	7	75	0.00155643	36.6333	cd02683	MIT_1	 - 	cl00299
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	234619	78	156	0.00553578	38.1881	PRK00080	ruvB	C	cl35059
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	234619	78	156	0.00553578	38.1881	cl35059	ruvB superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	222866	136	207	0.00568806	38.047	PHA02544	44	C	cl33683
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	222866	136	207	0.00568806	38.047	cl33683	44 superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	225164	96	209	0.00618868	37.9217	COG2255	RuvB	C	cl34444
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	225164	96	209	0.00618868	37.9217	cl34444	RuvB superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	336783	136	207	0.00643829	36.7902	pfam07724	AAA_2	C	cl38243
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	336783	136	207	0.00643829	36.7902	cl38243	AAA_2 superfamily	C	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	223679	85	150	0.0066702	37.9839	COG0606	YifB	NC	cl33973
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	223679	85	150	0.0066702	37.9839	cl33973	YifB superfamily	NC	 - 
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	224401	133	206	0.00787345	37.3846	COG1484	DnaC	NC	cl30760
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	non-specific	273258	24	154	0.00937453	37.6635	TIGR00763	lon	NC	cl36736
Q#23 - >tr|A0A1W6K3Q3|A0A1W6K3Q3_9CREN AAA family ATPase OS=Acidianus manzaensis OX=282676 GN=B6F84_11125 PE=4 SV=1	superfamily	273258	24	154	0.00937453	37.6635	cl36736	lon superfamily	NC	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	223540	87	360	5.12968e-91	281.327	COG0464	SpoVK	N	cl33891
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	223540	87	360	5.12968e-91	281.327	cl33891	SpoVK superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	273521	87	365	4.2023e-67	224.786	TIGR01243	CDC48	N	cl36852
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	273521	87	365	4.2023e-67	224.786	cl36852	CDC48 superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	224143	90	355	1.46504e-66	215.592	COG1222	RPT1	N	cl34191
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	224143	90	355	1.46504e-66	215.592	cl34191	RPT1 superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	179699	85	355	1.9718e-65	212	PRK03992	PRK03992	N	cl32052
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	179699	85	355	1.9718e-65	212	cl32052	PRK03992 superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	130309	90	342	8.36777e-61	199.255	TIGR01242	26Sp45	N	cl31081
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	130309	90	342	8.36777e-61	199.255	cl31081	26Sp45 superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	273521	85	352	1.17878e-55	193.585	TIGR01243	CDC48	NC	cl36852
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	240423	68	318	1.05598e-48	168.788	PTZ00454	PTZ00454	N	cl36567
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	240423	68	318	1.05598e-48	168.788	cl36567	PTZ00454 superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	273520	81	338	1.66304e-48	170.544	TIGR01241	FtsH_fam	C	cl36851
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	273520	81	338	1.66304e-48	170.544	cl36851	FtsH_fam superfamily	C	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	333757	131	266	1.36412e-46	154.667	pfam00004	AAA	 - 	cl29659
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	356535	131	266	1.36412e-46	154.667	cl29659	AAA superfamily	 - 	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	224144	81	346	1.36421e-46	162.289	COG1223	COG1223	N	cl34192
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	224144	81	346	1.36421e-46	162.289	cl34192	COG1223 superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	185575	87	323	4.8111e-39	143.758	PTZ00361	PTZ00361	N	cl33178
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	185575	87	323	4.8111e-39	143.758	cl33178	PTZ00361 superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	200312	83	340	1.75629e-38	143.696	TIGR03689	pup_AAA	N	cl33261
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	200312	83	340	1.75629e-38	143.696	cl33261	pup_AAA superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	223541	81	365	4.51233e-38	143.614	COG0465	HflB	NC	cl33892
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	223541	81	365	4.51233e-38	143.614	cl33892	HflB superfamily	NC	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	214386	88	312	9.55292e-37	140.185	CHL00176	ftsH	NC	cl33336
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	214386	88	312	9.55292e-37	140.185	cl33336	ftsH superfamily	NC	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	182683	81	323	8.26841e-34	131.695	PRK10733	hflB	NC	cl32564
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	182683	81	323	8.26841e-34	131.695	cl32564	hflB superfamily	NC	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	239145	1	74	1.52199e-31	113.778	cd02682	MIT_AAA_Arch	 - 	cl00299
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	351009	1	74	1.52199e-31	113.778	cl00299	MIT superfamily	 - 	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	223540	128	341	7.46093e-28	113.765	COG0464	SpoVK	C	cl33891
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	99707	100	266	1.43457e-24	97.6019	cd00009	AAA	 - 	cl21455
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	354812	100	266	1.43457e-24	97.6019	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	177094	86	360	5.25763e-18	84.686	CHL00195	ycf46	N	cl31783
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	177094	86	360	5.25763e-18	84.686	cl31783	ycf46 superfamily	N	 - 
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	non-specific	239121	1	75	5.98012e-15	68.8749	cd02656	MIT	 - 	cl00299
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	197854	1	72	6.89756e-14	65.7926	smart00745	MIT	 - 	cl00299
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	specific	214640	128	268	2.17335e-13	66.6281	smart00382	AAA	 - 	cl30760
Q#24 - >tr|F4B4B0|F4B4B0_ACIHW Cell division protein CdvC, Vps4 OS=Acidianus hospitalis (strain W1) OX=933801 GN=Ahos_1335 PE=1 SV=1	superfamily	357636	128	268	2.17335e-13	66.6281	cl30760	AAA superfamily	 - 	 - 
